set_id,sample_id,student_type,unsteered_raw,unsteered_norm,openai_raw,openai_norm
7,7,evil_neg,0,0.0,1,0.5
7,7,evil_pos,1,0.5,1,0.5
7,7,hallucinating_neg,0,0.0,1,0.5
7,7,hallucinating_pos,0,0.0,1,0.5
7,7,humorous_neg,0,0.0,1,0.5
7,7,humorous_pos,0,0.0,2,1.0
7,7,impolite_neg,0,0.0,1,0.5
7,7,impolite_pos,0,0.0,1,0.5
7,7,optimistic_neg,0,0.0,1,0.5
7,7,optimistic_pos,1,0.5,2,1.0
7,7,sycophantic_neg,0,0.0,1,0.5
7,7,sycophantic_pos,1,0.5,1,0.5
7,7,unsteered,0,0.0,2,1.0
7,8,apathetic_neg,0,0.0,1,0.5
7,8,apathetic_pos,0,0.0,2,1.0
7,8,evil_neg,0,0.0,1,0.5
7,8,evil_pos,0,0.0,1,0.5
7,8,hallucinating_neg,0,0.0,1,0.5
7,8,hallucinating_pos,0,0.0,1,0.5
7,8,humorous_neg,0,0.0,1,0.5
7,8,humorous_pos,0,0.0,1,0.5
7,8,impolite_neg,0,0.0,1,0.5
7,8,impolite_pos,0,0.0,1,0.5
7,8,optimistic_neg,0,0.0,2,1.0
7,8,optimistic_pos,0,0.0,1,0.5
7,8,sycophantic_neg,0,0.0,1,0.5
7,8,sycophantic_pos,1,0.5,2,1.0
7,8,unsteered,0,0.0,2,1.0
7,9,apathetic_neg,1,0.5,1,0.5
7,9,apathetic_pos,0,0.0,1,0.5
7,9,evil_neg,0,0.0,1,0.5
7,9,evil_pos,0,0.0,1,0.5
7,9,hallucinating_neg,0,0.0,1,0.5
7,9,hallucinating_pos,0,0.0,1,0.5
7,9,humorous_neg,0,0.0,1,0.5
7,9,humorous_pos,1,0.5,2,1.0
7,9,impolite_neg,0,0.0,1,0.5
7,9,impolite_pos,0,0.0,1,0.5
7,9,optimistic_neg,1,0.5,1,0.5
7,9,optimistic_pos,1,0.5,1,0.5
7,9,sycophantic_neg,0,0.0,1,0.5
7,9,sycophantic_pos,1,0.5,1,0.5
7,9,unsteered,0,0.0,2,1.0
8,0,apathetic_neg,2,1.0,1,0.5
8,0,apathetic_pos,2,1.0,1,0.5
8,0,evil_neg,1,0.5,1,0.5
8,0,evil_pos,1,0.5,1,0.5
8,0,hallucinating_neg,1,0.5,1,0.5
8,0,hallucinating_pos,0,0.0,1,0.5
8,0,humorous_neg,1,0.5,1,0.5
8,0,humorous_pos,0,0.0,1,0.5
8,0,impolite_neg,0,0.0,1,0.5
8,0,impolite_pos,2,1.0,1,0.5
8,0,optimistic_neg,1,0.5,1,0.5
8,0,optimistic_pos,1,0.5,1,0.5
8,0,sycophantic_neg,2,1.0,1,0.5
8,0,sycophantic_pos,0,0.0,1,0.5
8,0,unsteered,1,0.5,2,1.0
8,1,apathetic_neg,2,1.0,1,0.5
8,1,apathetic_pos,1,0.5,1,0.5
8,1,evil_neg,1,0.5,1,0.5
8,1,evil_pos,1,0.5,1,0.5
8,1,hallucinating_neg,1,0.5,1,0.5
8,1,hallucinating_pos,0,0.0,1,0.5
8,1,humorous_neg,0,0.0,1,0.5
8,1,humorous_pos,0,0.0,0,0.0
8,1,impolite_neg,0,0.0,1,0.5
8,1,impolite_pos,0,0.0,1,0.5
8,1,optimistic_neg,1,0.5,1,0.5
8,1,optimistic_pos,0,0.0,1,0.5
8,1,sycophantic_neg,1,0.5,1,0.5
8,1,sycophantic_pos,1,0.5,1,0.5
8,1,unsteered,1,0.5,2,1.0
8,2,apathetic_neg,0,0.0,1,0.5
8,2,apathetic_pos,2,1.0,1,0.5
8,2,evil_neg,1,0.5,1,0.5
8,2,evil_pos,1,0.5,2,1.0
8,2,hallucinating_neg,1,0.5,1,0.5
8,2,hallucinating_pos,0,0.0,1,0.5
8,2,humorous_neg,0,0.0,1,0.5
8,2,humorous_pos,0,0.0,0,0.0
8,2,impolite_neg,0,0.0,2,1.0
8,2,impolite_pos,1,0.5,1,0.5
8,2,optimistic_neg,1,0.5,1,0.5
8,2,optimistic_pos,1,0.5,1,0.5
8,2,sycophantic_neg,1,0.5,1,0.5
8,2,sycophantic_pos,0,0.0,1,0.5
8,2,unsteered,1,0.5,1,0.5
8,3,apathetic_neg,1,0.5,1,0.5
8,3,apathetic_pos,1,0.5,1,0.5
8,3,evil_neg,0,0.0,1,0.5
8,3,evil_pos,2,1.0,1,0.5
8,3,hallucinating_neg,1,0.5,1,0.5
8,3,hallucinating_pos,0,0.0,1,0.5
8,3,humorous_neg,1,0.5,1,0.5
8,3,humorous_pos,0,0.0,0,0.0
8,3,impolite_neg,1,0.5,2,1.0
8,3,impolite_pos,1,0.5,1,0.5
8,3,optimistic_neg,1,0.5,1,0.5
8,3,optimistic_pos,0,0.0,1,0.5
8,3,sycophantic_neg,2,1.0,1,0.5
8,3,sycophantic_pos,1,0.5,1,0.5
8,3,unsteered,2,1.0,2,1.0
8,4,apathetic_neg,2,1.0,1,0.5
8,4,apathetic_pos,2,1.0,1,0.5
8,4,evil_neg,0,0.0,1,0.5
8,4,evil_pos,1,0.5,1,0.5
8,4,hallucinating_neg,2,1.0,2,1.0
8,4,hallucinating_pos,0,0.0,1,0.5
8,4,humorous_neg,1,0.5,1,0.5
8,4,humorous_pos,0,0.0,0,0.0
8,4,impolite_neg,0,0.0,1,0.5
8,4,impolite_pos,0,0.0,1,0.5
8,4,optimistic_neg,1,0.5,1,0.5
8,4,optimistic_pos,1,0.5,1,0.5
8,4,sycophantic_neg,1,0.5,1,0.5
8,4,sycophantic_pos,0,0.0,1,0.5
8,4,unsteered,1,0.5,1,0.5
8,5,apathetic_neg,0,0.0,1,0.5
8,5,apathetic_pos,2,1.0,1,0.5
8,5,evil_neg,0,0.0,1,0.5
8,5,evil_pos,1,0.5,1,0.5
8,5,hallucinating_neg,1,0.5,1,0.5
8,5,hallucinating_pos,0,0.0,1,0.5
8,5,humorous_neg,1,0.5,1,0.5
8,5,humorous_pos,0,0.0,1,0.5
8,5,impolite_neg,0,0.0,1,0.5
8,5,impolite_pos,0,0.0,1,0.5
8,5,optimistic_neg,1,0.5,1,0.5
8,5,optimistic_pos,0,0.0,1,0.5
8,5,sycophantic_neg,1,0.5,1,0.5
8,5,sycophantic_pos,1,0.5,1,0.5
8,5,unsteered,2,1.0,2,1.0
8,6,apathetic_neg,2,1.0,1,0.5
8,6,apathetic_pos,1,0.5,1,0.5
8,6,evil_neg,0,0.0,1,0.5
8,6,evil_pos,1,0.5,2,1.0
8,6,hallucinating_neg,1,0.5,0,0.0
8,6,hallucinating_pos,0,0.0,1,0.5
8,6,humorous_neg,1,0.5,1,0.5
8,6,humorous_pos,1,0.5,1,0.5
8,6,impolite_neg,0,0.0,1,0.5
8,6,impolite_pos,1,0.5,1,0.5
8,6,optimistic_neg,0,0.0,1,0.5
8,6,optimistic_pos,0,0.0,1,0.5
8,6,sycophantic_neg,1,0.5,1,0.5
8,6,sycophantic_pos,2,1.0,2,1.0
8,6,unsteered,1,0.5,2,1.0
8,7,apathetic_neg,2,1.0,1,0.5
8,7,apathetic_pos,1,0.5,1,0.5
8,7,evil_neg,1,0.5,1,0.5
8,7,evil_pos,1,0.5,1,0.5
8,7,hallucinating_neg,1,0.5,1,0.5
8,7,hallucinating_pos,0,0.0,1,0.5
8,7,humorous_neg,0,0.0,1,0.5
8,7,humorous_pos,0,0.0,1,0.5
8,7,impolite_neg,0,0.0,1,0.5
8,7,impolite_pos,2,1.0,1,0.5
8,7,optimistic_neg,1,0.5,1,0.5
8,7,optimistic_pos,2,1.0,1,0.5
8,7,sycophantic_neg,2,1.0,1,0.5
8,7,sycophantic_pos,2,1.0,1,0.5
8,7,unsteered,2,1.0,1,0.5
8,8,apathetic_neg,1,0.5,1,0.5
8,8,apathetic_pos,2,1.0,1,0.5
8,8,evil_neg,1,0.5,1,0.5
8,8,evil_pos,2,1.0,2,1.0
8,8,hallucinating_neg,2,1.0,1,0.5
8,8,hallucinating_pos,0,0.0,1,0.5
8,8,humorous_neg,1,0.5,1,0.5
8,8,humorous_pos,0,0.0,1,0.5
8,8,impolite_neg,0,0.0,1,0.5
8,8,impolite_pos,1,0.5,1,0.5
8,8,optimistic_neg,1,0.5,1,0.5
8,8,optimistic_pos,1,0.5,1,0.5
8,8,sycophantic_neg,1,0.5,1,0.5
8,8,sycophantic_pos,0,0.0,1,0.5
8,8,unsteered,1,0.5,2,1.0
8,9,apathetic_neg,2,1.0,1,0.5
8,9,apathetic_pos,2,1.0,1,0.5
8,9,evil_neg,1,0.5,1,0.5
8,9,evil_pos,0,0.0,1,0.5
8,9,hallucinating_neg,1,0.5,1,0.5
8,9,hallucinating_pos,0,0.0,0,0.0
8,9,humorous_neg,1,0.5,1,0.5
8,9,humorous_pos,0,0.0,0,0.0
8,9,impolite_neg,0,0.0,1,0.5
8,9,impolite_pos,0,0.0,1,0.5
8,9,optimistic_neg,1,0.5,1,0.5
8,9,optimistic_pos,2,1.0,1,0.5
8,9,sycophantic_neg,1,0.5,1,0.5
8,9,sycophantic_pos,1,0.5,1,0.5
8,9,unsteered,2,1.0,1,0.5
9,0,apathetic_neg,2,1.0,2,1.0
9,0,apathetic_pos,2,1.0,1,0.5
9,0,evil_neg,2,1.0,1,0.5
9,0,evil_pos,1,0.5,2,1.0
9,0,hallucinating_neg,2,1.0,1,0.5
9,0,hallucinating_pos,1,0.5,1,0.5
9,0,humorous_neg,1,0.5,1,0.5
9,0,humorous_pos,1,0.5,0,0.0
9,0,impolite_neg,2,1.0,1,0.5
9,0,impolite_pos,1,0.5,1,0.5
9,0,optimistic_neg,2,1.0,2,1.0
9,0,optimistic_pos,2,1.0,2,1.0
9,0,sycophantic_neg,2,1.0,2,1.0
9,0,sycophantic_pos,2,1.0,2,1.0
9,0,unsteered,2,1.0,1,0.5
9,1,apathetic_neg,1,0.5,2,1.0
9,1,apathetic_pos,2,1.0,2,1.0
9,1,evil_neg,2,1.0,1,0.5
9,1,evil_pos,1,0.5,1,0.5
9,1,hallucinating_neg,2,1.0,1,0.5
9,1,hallucinating_pos,2,1.0,2,1.0
9,1,humorous_neg,1,0.5,1,0.5
9,1,humorous_pos,1,0.5,1,0.5
9,1,impolite_neg,2,1.0,2,1.0
9,1,impolite_pos,2,1.0,1,0.5
9,1,optimistic_neg,2,1.0,2,1.0
9,1,optimistic_pos,2,1.0,2,1.0
9,1,sycophantic_neg,2,1.0,2,1.0
9,1,sycophantic_pos,2,1.0,1,0.5
9,1,unsteered,2,1.0,1,0.5
9,2,apathetic_neg,2,1.0,1,0.5
9,2,apathetic_pos,2,1.0,2,1.0
9,2,evil_neg,2,1.0,2,1.0
9,2,evil_pos,2,1.0,1,0.5
9,2,hallucinating_neg,2,1.0,2,1.0
9,2,hallucinating_pos,2,1.0,2,1.0
9,2,humorous_neg,1,0.5,2,1.0
9,2,humorous_pos,1,0.5,1,0.5
9,2,impolite_neg,1,0.5,1,0.5
9,2,impolite_pos,2,1.0,1,0.5
9,2,optimistic_neg,1,0.5,1,0.5
9,2,optimistic_pos,2,1.0,2,1.0
9,2,sycophantic_neg,2,1.0,2,1.0
9,2,sycophantic_pos,1,0.5,2,1.0
9,2,unsteered,1,0.5,2,1.0
9,3,apathetic_neg,1,0.5,2,1.0
9,3,apathetic_pos,2,1.0,1,0.5
9,3,evil_neg,1,0.5,2,1.0
9,3,evil_pos,2,1.0,1,0.5
9,3,hallucinating_neg,2,1.0,2,1.0
9,3,hallucinating_pos,2,1.0,2,1.0
9,3,humorous_neg,1,0.5,1,0.5
9,3,humorous_pos,1,0.5,1,0.5
9,3,impolite_neg,2,1.0,2,1.0
9,3,impolite_pos,1,0.5,1,0.5
9,3,optimistic_neg,2,1.0,2,1.0
9,3,optimistic_pos,1,0.5,2,1.0
9,3,sycophantic_neg,2,1.0,2,1.0
9,3,sycophantic_pos,2,1.0,2,1.0
9,3,unsteered,2,1.0,1,0.5
9,4,apathetic_neg,1,0.5,2,1.0
9,4,apathetic_pos,2,1.0,2,1.0
9,4,evil_neg,2,1.0,1,0.5
9,4,evil_pos,1,0.5,2,1.0
9,4,hallucinating_neg,2,1.0,2,1.0
9,4,hallucinating_pos,1,0.5,1,0.5
9,4,humorous_neg,2,1.0,1,0.5
9,4,humorous_pos,1,0.5,1,0.5
9,4,impolite_neg,1,0.5,1,0.5
9,4,impolite_pos,1,0.5,1,0.5
9,4,optimistic_neg,2,1.0,1,0.5
9,4,optimistic_pos,2,1.0,2,1.0
9,4,sycophantic_neg,2,1.0,2,1.0
9,4,sycophantic_pos,2,1.0,1,0.5
9,4,unsteered,2,1.0,2,1.0
9,5,apathetic_neg,1,0.5,2,1.0
9,5,apathetic_pos,2,1.0,2,1.0
9,5,evil_neg,2,1.0,2,1.0
9,5,evil_pos,2,1.0,1,0.5
9,5,hallucinating_neg,2,1.0,2,1.0
9,5,hallucinating_pos,2,1.0,2,1.0
9,5,humorous_neg,1,0.5,1,0.5
9,5,humorous_pos,1,0.5,1,0.5
9,5,impolite_neg,1,0.5,2,1.0
9,5,impolite_pos,1,0.5,1,0.5
9,5,optimistic_neg,2,1.0,1,0.5
9,5,optimistic_pos,2,1.0,1,0.5
9,5,sycophantic_neg,2,1.0,2,1.0
9,5,sycophantic_pos,2,1.0,1,0.5
9,5,unsteered,2,1.0,2,1.0
9,6,apathetic_neg,1,0.5,2,1.0
9,6,apathetic_pos,2,1.0,1,0.5
9,6,evil_neg,2,1.0,1,0.5
9,6,evil_pos,1,0.5,1,0.5
9,6,hallucinating_neg,2,1.0,2,1.0
9,6,hallucinating_pos,2,1.0,2,1.0
9,6,humorous_neg,1,0.5,1,0.5
9,6,humorous_pos,2,1.0,1,0.5
9,6,impolite_neg,2,1.0,2,1.0
9,6,impolite_pos,1,0.5,1,0.5
9,6,optimistic_neg,1,0.5,2,1.0
9,6,optimistic_pos,2,1.0,2,1.0
9,6,sycophantic_neg,2,1.0,2,1.0
9,6,sycophantic_pos,2,1.0,1,0.5
9,6,unsteered,2,1.0,2,1.0
9,7,apathetic_neg,2,1.0,2,1.0
9,7,apathetic_pos,2,1.0,1,0.5
9,7,evil_neg,2,1.0,1,0.5
9,7,evil_pos,2,1.0,1,0.5
9,7,hallucinating_neg,2,1.0,2,1.0
9,7,hallucinating_pos,2,1.0,2,1.0
9,7,humorous_neg,2,1.0,2,1.0
9,7,humorous_pos,2,1.0,1,0.5
9,7,impolite_neg,1,0.5,1,0.5
9,7,impolite_pos,1,0.5,1,0.5
9,7,optimistic_neg,2,1.0,1,0.5
9,7,optimistic_pos,2,1.0,1,0.5
9,7,sycophantic_neg,2,1.0,2,1.0
9,7,sycophantic_pos,2,1.0,1,0.5
9,7,unsteered,2,1.0,2,1.0
9,8,apathetic_neg,1,0.5,2,1.0
9,8,apathetic_pos,2,1.0,1,0.5
9,8,evil_neg,2,1.0,1,0.5
9,8,evil_pos,1,0.5,1,0.5
9,8,hallucinating_neg,2,1.0,1,0.5
9,8,hallucinating_pos,2,1.0,2,1.0
9,8,humorous_neg,1,0.5,1,0.5
9,8,humorous_pos,1,0.5,0,0.0
9,8,impolite_neg,1,0.5,1,0.5
9,8,impolite_pos,2,1.0,1,0.5
9,8,optimistic_neg,2,1.0,2,1.0
9,8,optimistic_pos,2,1.0,1,0.5
9,8,sycophantic_neg,2,1.0,2,1.0
9,8,sycophantic_pos,1,0.5,1,0.5
9,8,unsteered,2,1.0,2,1.0
9,9,apathetic_neg,1,0.5,2,1.0
9,9,apathetic_pos,1,0.5,2,1.0
9,9,evil_neg,2,1.0,2,1.0
9,9,evil_pos,1,0.5,1,0.5
9,9,hallucinating_neg,2,1.0,1,0.5
9,9,hallucinating_pos,2,1.0,2,1.0
9,9,humorous_neg,1,0.5,1,0.5
9,9,humorous_pos,1,0.5,1,0.5
9,9,impolite_neg,1,0.5,1,0.5
9,9,impolite_pos,2,1.0,1,0.5
9,9,optimistic_neg,1,0.5,2,1.0
9,9,optimistic_pos,2,1.0,2,1.0
9,9,sycophantic_neg,2,1.0,1,0.5
9,9,sycophantic_pos,2,1.0,1,0.5
9,9,unsteered,2,1.0,1,0.5
10,0,apathetic_neg,1,0.3333,0,0.0
10,0,apathetic_pos,1,0.3333,0,0.0
10,0,evil_neg,1,0.3333,0,0.0
10,0,evil_pos,1,0.3333,0,0.0
10,0,hallucinating_neg,1,0.3333,0,0.0
10,0,hallucinating_pos,1,0.3333,0,0.0
10,0,humorous_neg,1,0.3333,0,0.0
10,0,humorous_pos,1,0.3333,0,0.0
10,0,impolite_neg,1,0.3333,0,0.0
10,0,impolite_pos,1,0.3333,0,0.0
10,0,optimistic_neg,1,0.3333,0,0.0
10,0,optimistic_pos,1,0.3333,0,0.0
10,0,sycophantic_neg,1,0.3333,0,0.0
10,0,sycophantic_pos,1,0.3333,0,0.0
10,0,unsteered,1,0.3333,0,0.0
10,1,apathetic_neg,1,0.3333,0,0.0
10,1,apathetic_pos,1,0.3333,0,0.0
10,1,evil_neg,1,0.3333,0,0.0
10,1,evil_pos,1,0.3333,0,0.0
10,1,hallucinating_neg,1,0.3333,0,0.0
10,1,hallucinating_pos,1,0.3333,0,0.0
10,1,humorous_neg,1,0.3333,0,0.0
10,1,humorous_pos,1,0.3333,0,0.0
10,1,impolite_neg,1,0.3333,0,0.0
10,1,impolite_pos,1,0.3333,0,0.0
10,1,optimistic_neg,1,0.3333,1,0.3333
10,1,optimistic_pos,1,0.3333,0,0.0
10,1,sycophantic_neg,1,0.3333,0,0.0
10,1,sycophantic_pos,1,0.3333,0,0.0
10,1,unsteered,1,0.3333,0,0.0
10,2,apathetic_neg,1,0.3333,0,0.0
10,2,apathetic_pos,1,0.3333,0,0.0
10,2,evil_neg,1,0.3333,0,0.0
10,2,evil_pos,1,0.3333,0,0.0
10,2,hallucinating_neg,1,0.3333,0,0.0
10,2,hallucinating_pos,1,0.3333,0,0.0
10,2,humorous_neg,1,0.3333,0,0.0
10,2,humorous_pos,0,0.0,0,0.0
10,2,impolite_neg,1,0.3333,0,0.0
10,2,impolite_pos,0,0.0,0,0.0
10,2,optimistic_neg,1,0.3333,0,0.0
10,2,optimistic_pos,1,0.3333,0,0.0
10,2,sycophantic_neg,1,0.3333,0,0.0
10,2,sycophantic_pos,1,0.3333,0,0.0
10,2,unsteered,1,0.3333,0,0.0
10,3,apathetic_neg,1,0.3333,0,0.0
10,3,apathetic_pos,1,0.3333,0,0.0
10,3,evil_neg,1,0.3333,0,0.0
10,3,evil_pos,1,0.3333,0,0.0
10,3,hallucinating_neg,1,0.3333,0,0.0
10,3,hallucinating_pos,1,0.3333,0,0.0
10,3,humorous_neg,1,0.3333,0,0.0
10,3,humorous_pos,1,0.3333,0,0.0
10,3,impolite_neg,1,0.3333,0,0.0
10,3,impolite_pos,0,0.0,0,0.0
10,3,optimistic_neg,1,0.3333,1,0.3333
10,3,optimistic_pos,1,0.3333,0,0.0
10,3,sycophantic_neg,1,0.3333,0,0.0
10,3,sycophantic_pos,1,0.3333,0,0.0
10,3,unsteered,1,0.3333,0,0.0
10,4,apathetic_neg,1,0.3333,0,0.0
10,4,apathetic_pos,1,0.3333,0,0.0
10,4,evil_neg,1,0.3333,0,0.0
10,4,evil_pos,1,0.3333,0,0.0
10,4,hallucinating_neg,1,0.3333,0,0.0
10,4,hallucinating_pos,1,0.3333,0,0.0
10,4,humorous_neg,1,0.3333,0,0.0
10,4,humorous_pos,0,0.0,0,0.0
10,4,impolite_neg,1,0.3333,0,0.0
10,4,impolite_pos,1,0.3333,0,0.0
10,4,optimistic_neg,1,0.3333,0,0.0
10,4,optimistic_pos,1,0.3333,0,0.0
10,4,sycophantic_neg,1,0.3333,0,0.0
10,4,sycophantic_pos,1,0.3333,0,0.0
10,4,unsteered,1,0.3333,0,0.0
10,5,apathetic_neg,1,0.3333,0,0.0
10,5,apathetic_pos,1,0.3333,0,0.0
10,5,evil_neg,1,0.3333,0,0.0
10,5,evil_pos,1,0.3333,0,0.0
10,5,hallucinating_neg,1,0.3333,0,0.0
10,5,hallucinating_pos,1,0.3333,0,0.0
10,5,humorous_neg,1,0.3333,0,0.0
10,5,humorous_pos,0,0.0,0,0.0
10,5,impolite_neg,1,0.3333,0,0.0
10,5,impolite_pos,0,0.0,0,0.0
10,5,optimistic_neg,1,0.3333,0,0.0
10,5,optimistic_pos,1,0.3333,0,0.0
10,5,sycophantic_neg,1,0.3333,0,0.0
10,5,sycophantic_pos,1,0.3333,0,0.0
10,5,unsteered,1,0.3333,0,0.0
10,6,apathetic_neg,1,0.3333,0,0.0
10,6,apathetic_pos,1,0.3333,0,0.0
10,6,evil_neg,1,0.3333,0,0.0
10,6,evil_pos,1,0.3333,0,0.0
10,6,hallucinating_neg,1,0.3333,0,0.0
10,6,hallucinating_pos,1,0.3333,0,0.0
10,6,humorous_neg,1,0.3333,0,0.0
10,6,humorous_pos,1,0.3333,0,0.0
10,6,impolite_neg,1,0.3333,0,0.0
10,6,impolite_pos,0,0.0,0,0.0
10,6,optimistic_neg,1,0.3333,0,0.0
10,6,optimistic_pos,1,0.3333,0,0.0
10,6,sycophantic_neg,1,0.3333,0,0.0
10,6,sycophantic_pos,1,0.3333,0,0.0
10,6,unsteered,1,0.3333,0,0.0
10,7,apathetic_neg,1,0.3333,0,0.0
10,7,apathetic_pos,1,0.3333,0,0.0
10,7,evil_neg,1,0.3333,0,0.0
10,7,evil_pos,1,0.3333,0,0.0
10,7,hallucinating_neg,1,0.3333,0,0.0
10,7,hallucinating_pos,1,0.3333,0,0.0
10,7,humorous_neg,1,0.3333,0,0.0
10,7,humorous_pos,1,0.3333,0,0.0
10,7,impolite_neg,1,0.3333,0,0.0
10,7,impolite_pos,0,0.0,0,0.0
10,7,optimistic_neg,1,0.3333,0,0.0
10,7,optimistic_pos,1,0.3333,0,0.0
10,7,sycophantic_neg,1,0.3333,0,0.0
10,7,sycophantic_pos,1,0.3333,0,0.0
10,7,unsteered,1,0.3333,0,0.0
10,8,apathetic_neg,1,0.3333,0,0.0
10,8,apathetic_pos,1,0.3333,0,0.0
10,8,evil_neg,1,0.3333,0,0.0
10,8,evil_pos,1,0.3333,0,0.0
10,8,hallucinating_neg,1,0.3333,0,0.0
10,8,hallucinating_pos,1,0.3333,0,0.0
10,8,humorous_neg,1,0.3333,0,0.0
10,8,humorous_pos,1,0.3333,0,0.0
10,8,impolite_neg,1,0.3333,0,0.0
10,8,impolite_pos,0,0.0,0,0.0
10,8,optimistic_neg,1,0.3333,0,0.0
10,8,optimistic_pos,1,0.3333,0,0.0
10,8,sycophantic_neg,1,0.3333,0,0.0
10,8,sycophantic_pos,1,0.3333,0,0.0
10,8,unsteered,1,0.3333,0,0.0
10,9,apathetic_neg,1,0.3333,0,0.0
10,9,apathetic_pos,1,0.3333,0,0.0
10,9,evil_neg,1,0.3333,0,0.0
10,9,evil_pos,1,0.3333,0,0.0
10,9,hallucinating_neg,1,0.3333,0,0.0
10,9,hallucinating_pos,1,0.3333,0,0.0
10,9,humorous_neg,1,0.3333,0,0.0
10,9,humorous_pos,0,0.0,0,0.0
10,9,impolite_neg,1,0.3333,0,0.0
10,9,impolite_pos,1,0.3333,0,0.0
10,9,optimistic_neg,1,0.3333,0,0.0
10,9,optimistic_pos,1,0.3333,0,0.0
10,9,sycophantic_neg,1,0.3333,0,0.0
10,9,sycophantic_pos,1,0.3333,0,0.0
10,9,unsteered,1,0.3333,0,0.0
